url,title,description
https://www.runoob.com/vscode/vscode-tutorial.html,VSCode 教程 | 菜鸟教程,VSCode 教程   VS Code（全称 Visual Studio Code）是一款由微软推出的免费、开源、跨平台的代码编辑器。 VS Code 支持 Windows、macOS 和 Linux，拥有强大的功能和灵活的扩展性。 VS Code 首次发布时间为 2015 年 4 月 29 日。 在 2019 年的 Stack Overflow 组织的开发者调查中，Visual Studio Code 被认为是最受开发者欢迎的开发环境..
https://www.runoob.com/pycharm/pycharm-tutorial.html,PyCharm 教程 | 菜鸟教程,PyCharm 教程   PyCharm 是由 JetBrains 公司开发的一款专门用于 Python 编程的集成开发环境（IDE）。 PyCharm 拥有 Microsoft Windows、macOS 和 Linux 版本。PyCharm 社区版在 Apache 许可证下发布，提供代码分析、图形化调试器，集成测试器、集成版本控制系统。 目前，PyCharm IDE 的社区版和专业版将合并为统一版本。  Pycharm 的目标市场是..
https://www.runoob.com/swagger/swagger-tutorial.html,Swagger 教程 | 菜鸟教程,Swagger 教程   Swagger 是一套用于设计、构建、文档化和测试 RESTful API 的开源工具集。 Swagger 提供了一种标准化的方式来描述 API 的结构、请求参数、响应格式等信息，使得前后端开发人员能够更高效地协作。   Swagger 是由 SmartBear Software 提供的一套 API 开发工具集，最初是独立的 API 规范，现在已成为 OpenAPI Specification 的基础。    ..
https://www.runoob.com/restfulapi/restful-api-tutorial.html,RESTful API 教程 | 菜鸟教程,RESTful API 教程    在现代 Web 开发中，RESTful API 已成为应用程序之间通信的标准方式。 REST（Representational State Transfer，表述性状态转移）是一种软件架构风格，由 Roy Fielding 博士在 2000 年提出。  REST 定义了一组约束条件和原则，用于创建可扩展、松耦合的 Web 服务。 RESTful API 是遵循 REST 架构风格设计的 API。它使用..
https://www.runoob.com/eclipse/eclipse-tutorial.html,Eclipse 教程 | 菜鸟教程,Eclipse 教程   Eclipse 是一个开放源代码的、基于 Java 的可扩展开发平台。 Eclipse 是 Java 的集成开发环境（IDE），当然 Eclipse 也可以作为其他开发语言的集成开发环境，如C，C++，PHP，和 Ruby 等。 Eclipse 附带了一个标准的插件集，包括Java开发工具（Java Development Kit，JDK）。   许可证 Eclipse 平台及其插件基于Eclipse公共许可证..
https://www.runoob.com/git/git-tutorial.html,Git 教程 | 菜鸟教程,"Git 教程   Git 是一个开源的分布式版本控制系统，用于敏捷高效地处理任何或小或大的项目。 Git 是 Linus Torvalds 为了帮助管理 Linux 内核开发而开发的一个开放源码的版本控制软件。 Git 与常用的版本控制工具 CVS, Subversion 等不同，它采用了分布式版本库的方式，不必服务器端软件支持。   Git 与 SVN 区别 Git 不仅仅是个版本控制系统，它也是个内容管理系统(CMS)，工作管理系统.."
https://www.runoob.com/svn/svn-tutorial.html,SVN 教程 | 菜鸟教程,SVN 教程   Apache Subversion 通常被缩写成 SVN，是一个开放源代码的版本控制系统，Subversion 在 2000 年由 CollabNet Inc 开发，现在发展成为 Apache 软件基金会的一个项目，同样是一个丰富的开发者和用户社区的一部分。 SVN相对于的RCS、CVS，采用了分支管理系统，它的设计目标就是取代CVS。互联网上免费的版本控制服务多基于Subversion。    谁适合阅读本教程？ 本..
https://www.runoob.com/markdown/md-tutorial.html,Markdown 教程 | 菜鸟教程,Markdown 教程   Markdown 是一种轻量级标记语言，它允许人们使用易读易写的纯文本格式编写文档。 Markdown 语言在 2004 由约翰·格鲁伯（英语：John Gruber）创建。 Markdown 的设计理念是'易读易写'，让人们能够使用简单的纯文本格式来编写结构化文档。 Markdown 编写的文档可以导出 HTML 、Word、图像、PDF、Epub 等多种格式的文档。  Markdown..
https://www.runoob.com/xml/xml-tutorial.html,XML 教程 | 菜鸟教程,XML 教程    XML 指可扩展标记语言（eXtensible Markup Language）。 XML 被设计用来传输和存储数据，不用于表现和展示数据，HTML 则用来表现数据。 XML 很重要，也很容易学习。  现在开始学习 XML!   XML 实例 XML 文档第一行以 XML 声明开始，用来表述文档的一些信息，如：   XML 定义结构、存储信息、传送信息。  XML 文档实例  [mycode3 type='..
https://www.runoob.com/dtd/dtd-tutorial.html,DTD 教程 | 菜鸟教程,"DTD 教程   DTD（文档类型定义）的作用是定义 XML 文档的合法构建模块。 DTD 可被成行地声明于 XML 文档中，也可作为一个外部引用。 现在开始学习DTD!   DTD 新闻实例  &lt;!DOCTYPE NEWSPAPER [ &lt;!ELEMENT NEWSPAPER (ARTICLE+)&gt; &lt;!ELEMENT ARTICLE (HEADLINE,BYLINE,LEAD,.."
https://www.runoob.com/dom/dom-tutorial.html,XML DOM 教程 | 菜鸟教程,XML DOM 教程   XML DOM 定义访问和操作XML文档的标准方法。 DOM 将 XML 文档作为一个树形结构，而树叶被定义为节点。 如果你想使用XML，你就需要了解XML DOM。 现在开始学习XML DOM !   XML DOM 树形实例      XML DOM 对象参考手册 在菜鸟教程中，我们提供完整的 DOM 参考手册，其中包括所有的对象以及它们的属性和方法。 XML DOM 参考手册  XML DOM 实例 学习..
https://www.runoob.com/xsl/xsl-tutorial.html,XSLT 教程 | 菜鸟教程,"XSLT 教程   XSL 指扩展样式表语言（EXtensible Stylesheet Language）, 它是一个 XML 文档的样式表语言。 XSLT 指 XSL 转换。在此教程中，你将学习如何使用 XSLT 将 XML 文档转换为其他文档，比如 XHTML。 现在开始学习 XSLT !   在线 XSLT 转换工具 – XML 转 HTML 在线预览   XSLT 实例    XSLT 实例  [mycode3 type="
https://www.runoob.com/xpath/xpath-tutorial.html,XPath 教程 | 菜鸟教程,XPath 教程   XPath 是一门在 XML 文档中查找信息的语言。 XPath 是 XSLT 中的主要元素。 XQuery 和 XPointer 均构建于 XPath 表达式之上 现在开始学习 XPath !  XPath 参考手册 在菜鸟教程，我们提供完整的 XPath 2.0、XQuery 1.0 和 XSLT 2.0 的内置函数参考手册。   	XPath 函数	  内容列表 XPath 介绍 本章讲解 XPath 的概念..
https://www.runoob.com/xquery/xquery-tutorial.html,XQuery 教程 | 菜鸟教程,XQuery 教程   XQuery 之于 XML 作用就类似于 SQL 之于数据库的作用。 XQuery 被设计用来查询 XML 数据。 现在开始学习 XQuery !    XQuery 实例  for $x in doc('books.xml')/bookstore/book where $x/price&gt;30 order by $x/title return $x/title   XQuery ..
https://www.runoob.com/xlink/xlink-tutorial.html,XLink 和 XPointer 教程 | 菜鸟教程,XLink 和 XPointer 教程   XLink 定义在 XML 文档中创建超级链接的标准方法。 XPointer 允许这些超级链接指向 XML 文档中的更多具体部分（片断）。 现在开始学习 XLink 和 XPointer!   内容列表  	XLink 和 XPointer 简介	 本章阐述 XLink 和 XPointer 的概念。   	XLink 和 XPointer 语法	 XLink 和 XPointer 的语法。 ..
https://www.runoob.com/schema/schema-tutorial.html,XML Schema 教程 | 菜鸟教程,XML Schema 教程   XML Schema 描述了 XML文档的结构。 在此教程中，你将学习如何在应用程序中读取和创建 XML Schema 语言，XML Schema 为何比 DTD 更加强大，以及如何在您的应用程序中使用 XML Schema。 现在开始学习 XML Schema!      XML Schema 实例  &lt;?xml version='1.0'?&gt; &..
https://www.runoob.com/xslfo/xslfo-tutorial.html,XSL-FO 教程 | 菜鸟教程,XSL-FO 教程   XSL-FO 指可扩展样式表语言格式化对象（Extensible Stylesheet Language Formatting Objects）。 XSL-FO 是用于格式化 XML 数据的语言 现在开始学习XSL-FO!  内容列表  	XSLFO 简介	 XSL-FO 的简介。包括其概念和作用。    	XSLFO 文档	 本章将解 XSL-FO 文档的结构。    	XSLFO 区域	 本章讲解 XSL-F..
https://www.runoob.com/svg/svg-tutorial.html,SVG 教程 | 菜鸟教程,SVG 教程    SVG 意为可缩放矢量图形（Scalable Vector Graphics）。  SVG 是一种用于描述二维图形的 XML 标记语言，与位图图像不同，SVG图像以文本形式存储，并且可以缩放到任意大小而不会失真，因为它们基于数学描述而不是像素。 SVG 图形是可伸缩的，无需分辨率依赖，这意味着它们可以在不失真的情况下被放大或缩小。SVG 广泛应用于网页设计、图标制作、数据可视化和其他图形相关的领域。    SVG 的..
https://www.runoob.com/aspnet/aspnet-tutorial.html,ASP.NET 教程 | 菜鸟教程,ASP.NET 教程   ASP.NET 是一个使用 HTML、CSS、JavaScript 和服务器脚本创建网页和网站的开发框架。 ASP.NET 支持三种不同的开发模式： Web Pages（Web 页面）、MVC（Model View Controller 模型-视图-控制器）、Web Forms（Web 窗体）：      Web Pages单页面模式    MVC模型-视图-控制器    Web Forms事件驱动模式    ..
https://www.runoob.com/csharp/csharp-tutorial.html,C# 教程 | 菜鸟教程,C# 教程   C# 是一个简单的、现代的、通用的、面向对象的编程语言，它是由微软（Microsoft）开发的。 本教程将告诉您基础的 C# 编程，同时将向您讲解 C# 编程语言相关的各种先进理念。 现在开始学习 C#！ C# 在线工具   谁适合阅读本教程？ 本教程有助于初学者理解基础的 C# 编程。在学习完本教程后，您将到达一个中级的 C# 编程水平。  阅读本教程前，您需要了解的知识： C# 编程是基于 C 和 C++ 编程语言的..
https://www.runoob.com/powershell/powershell-tutorial.html,PowerShell 教程 | 菜鸟教程,PowerShell 教程    PowerShell（包括 Windows PowerShell 和 PowerShell Core）是微软公司开发的一个跨平台的命令行工具和脚本语言，它建立在.NET框架之上。与 PowerShell 由在 .NET Framework 和后来的 .NET 上构建的命令行界面壳层相关脚本语言组成，最初仅仅是 Windows 组件，后于 2016 年 8 月 18 日开源并提供跨平台支持。  Power..
https://www.runoob.com/aspnet/webpages-intro.html,ASP.NET Web Pages 教程 | 菜鸟教程,ASP.NET Web Pages - 教程   ASP.NET 是一个使用 HTML、CSS、JavaScript 和服务器脚本创建网页和网站的开发框架。 	ASP.NET 支持三种不同的开发模式： Web Pages（Web 页面）、MVC（Model View Controller 模型-视图-控制器）、Web Forms（Web 窗体）： 本教程介绍 Web Pages。   Web Pages   MVC   Web Form..
https://www.runoob.com/aspnet/razor-intro.html,ASP.NET Razor 标记 | 菜鸟教程,ASP.NET Razor - 标记   Razor 不是一种编程语言。它是服务器端的标记语言。  什么是 Razor？ Razor 是一种标记语法，可以让您将基于服务器的代码（Visual Basic 和 C#）嵌入到网页中。 基于服务器的代码可以在网页传送给浏览器时，创建动态 Web 内容。当一个网页被请求时，服务器在返回页面给浏览器之前先执行页面中的基于服务器的代码。通过服务器的运行，代码能执行复杂的任务，比如进入数据库。 Raz..
https://www.runoob.com/aspnet/mvc-intro.html,ASP.NET MVC 简介 | 菜鸟教程,ASP.NET MVC 教程   ASP.NET 是一个使用 HTML、CSS、JavaScript 和服务器脚本创建网页和网站的开发框架。 	ASP.NET 支持三种不同的开发模式： Web Pages（Web 页面）、MVC（Model View Controller 模型-视图-控制器）、Web Forms（Web 窗体）。 本教程介绍 MVC。   Web Pages   MVC   Web Forms   MVC 编程模式 M..
https://www.runoob.com/aspnet/aspnet-intro.html,ASP.NET Web Forms 教程 | 菜鸟教程,ASP.NET Web Forms - 教程   ASP.NET 是一个使用 HTML、CSS、JavaScript 和服务器脚本创建网页和网站的开发框架。 ASP.NET 支持三种不同的开发模式： Web Pages（Web 页面）、MVC（Model View Controller 模型-视图-控制器）、Web Forms（Web 窗体）： 本教程介绍 Web Forms。   Web Pages  MVC  Web Forms  ..
https://www.runoob.com/webservices/webservices-tutorial.html,Web Services 教程 | 菜鸟教程,Web Services 教程   通过使用 Web Services，您的应用程序可以向全世界发布信息，或提供某项功能。 Web Services 脚本平台需支持 XML + HTTP。 现在开始学习Web Services!  内容目录   Web Services 简介 对 Web Services 的简要介绍。  Why Web Services? 为什么及如何使用 Web Services？  Web Services 平台 ..
https://www.runoob.com/wsdl/wsdl-tutorial.html,WSDL 教程 | 菜鸟教程,WSDL 教程   WSDL（网络服务描述语言，Web Services Description Language）是一门基于 XML 的语言，用于描述 Web Services 以及如何对它们进行访问。 现在开始学习 WSDL!   内容目录  WSDL 简介 本章讲解 WSDL 的概念。 WSDL 文档 本章讲解 WSDL 文档的主要部分。 WSDL 端口 本章讲解 WSDL 端口界面 (WSDL port interface)。 ..
https://www.runoob.com/soap/soap-tutorial.html,SOAP 教程 | 菜鸟教程,SOAP 教程   SOAP 是一种简单的基于 XML 的协议，它使应用程序通过 HTTP 来交换信息。 在我们的 SOAP 教程中，你将了解到什么是 SOAP，以及它如何在应用程序之间交换信息。 现在开始学习 SOAP!   内容列表  SOAP 简介 本章讲解 SOAP 的概念和作用。   	SOAP 语法	  本章讲解 SOAP 的构建模块和 SOAP 的语法规则。   	SOAP Envelope 元素	 本章讲解 SOAP 的..
https://www.runoob.com/rss/rss-tutorial.html,RSS 教程 | 菜鸟教程,RSS 教程   通过使用 RSS，您可以有选择地浏览您感兴趣的以及与您的工作相关的新闻。 通过使用 RSS，您可以把需要的信息从不需要的信息（兜售信息，垃圾邮件等）中分离出来。 通过使用 RSS，您可以创建自己的新闻频道，并将之发布到因特网。 现在开始学习 RSS!     RSS 文档实例  [mycode3 type='xml']       菜鸟教程首页   http://www.runoob.com   免..
https://www.runoob.com/rdf/rdf-tutorial.html,RDF 教程 | 菜鸟教程,"RDF 教程    RDF(资源描述框架)是描述网络资源的 W3C 标准, ，比如网页的标题、作者、修改日期、内容以及版权信息等。 现在开始学习 RDF(资源描述框架) !     RDF 文档实例  &lt;?xml version='1.0'?&gt; &lt;rdf:RDF xmlns:rdf='http://www.w3.org/1999/02/22-rdf-syntax-n.."
https://www.runoob.com/http/http-tutorial.html,HTTP 教程 | 菜鸟教程,HTTP 教程   HTTP（超文本传输协议，HyperText Transfer Protocol）是一种用于分布式、协作式、超媒体信息系统的应用层协议。 HTTP 是万维网（WWW）的数据通信的基础，设计目的是确保客户端与服务器之间的通信，是互联网上最常用的协议之一。 HTTP 是一个基于 TCP/IP 通信协议来传递数据的（HTML 文件、图片文件、查询结果等）。 设计 HTTP 最初的目的是为了提供一种发布和接收 HTML 页面..
https://www.runoob.com/web/web-buildingprimer.html,网站建设指南 | 菜鸟教程,"网站建设指南   一个网站开发人员必须掌握的知识是什么？  HTML 和 CSS 	客户端脚本 - JavaScript and the DOM 	服务端脚本 - ASP, PHP 	XML 和SQL    指南列表 WWW - 万维网 web站点是一个到世界各地电脑都可以连接上的网络。他是如何工作的呢? HTML - WEB标记语言。  超文本标记语言（英语：HyperText Markup Language，简称：HTML）是一种用.."
https://www.runoob.com/browsers/browser-information.html,浏览器信息 | 菜鸟教程,浏览器信息   对于网站开发人员来说，浏览器信息和统计数据都是非常重要的。   网站统计  菜鸟教程上的统计和趋势：   浏览器统计 最流行的浏览器是什么？   操作系统统计 最常见的操作系统是什么？   屏幕分辨率统计 最常见的屏幕分辨率和颜色深度是多少？      浏览器    Internet Explorer（IE浏览器） Internet Explorer（IE浏览器）是微软公司（Microsoft）发行的一款 web 浏览器..
https://www.runoob.com/np/np-tutorial.html,网络协议 | 菜鸟教程,网络协议   网络协议（Network Protocol）是计算机网络中用于定义设备之间通信规则和标准的集合。 网络协议规定了数据如何打包、传输、接收以及处理，确保不同设备能够相互理解并正确交换信息。 简单来说，网络协议是设备之间“交流的语言”。    谁适合阅读本教程？ 无论您是新手，还是老手，本教程都值得一读。对于那些具有丰富的开发经验的开发人员，学习设计模式有助于了解在软件开发过程中所面临的问题的最佳解决方案；对于那些经验不足的开..
https://www.runoob.com/hosting/hosting-tutorial.html,网站主机教程 | 菜鸟教程,"网站主机教程   如果您希望向全世界发布自己的网站，那么您的网站就需要被放置于一个 WEB 服务器。 在本教程中，您将学到：什么是网站主机，以及网站主机提供什么服务。  现在网站主机一般都使用云服务器(Elastic Compute Service, ECS)比较多，云服务器是一种简单高效、安全可靠、处理能力可弹性伸缩的计算服务。 云服务器管理方式比物理服务器更简单高效，我们无需提前购买昂贵的硬件，即可迅速创建或删除云服务器，云服务器费.."
https://www.runoob.com/tcpip/tcpip-tutorial.html,TCP/IP 教程 | 菜鸟教程,TCP/IP 教程   TCP/IP 是因特网的通信协议。 TCP/IP 通信协议是对计算机必须遵守的规则的描述，只有遵守这些规则，计算机之间才能进行通信。 开始学习 TCP/IP ！  TCP 协议：https://www.runoob.com/np/tcp-protocol.html  您的浏览器与服务器都在使用 TCP/IP 协议 浏览器与服务器使用 TCP/IP 协议来链接因特网。 浏览器使用 TCP/IP 协议进入服务器，服务..
https://www.runoob.com/w3c/w3c-tutorial.html,W3C 教程 | 菜鸟教程,W3C 教程   W3C 让每个人都能在互联网上分享资源。 W3C（英语：World Wide Web Consortium，万维网联盟），又称 W3C 理事会，是万维网的主要国际标准组织。 开始学习 W3C !  W3C 教程列表 W3C 简介 本节内容：W3C 是什么组织，它如何运作，网络是如何被标准化的。 W3C 过程 本节内容：W3C 的标准化过程。 W3C HTML 本节内容：简要介绍 W3C 的 HTML。 W3C XHTM..
https://www.runoob.com/quality/quality-tutorial.html,网站品质教程 | 菜鸟教程,网站品质 教程   在本教程中，你将学习到如何创建高质量的web网站。 你将学习到非常重要的web标准，这会让你的网站更加的简易且可读性更强。 开始学习网站品质。  网站品质教程目录   网站品质 - 标准 本章内容：最重要的质量标准。  网站品质 - HTML 元素 本章内容：最重要的HTML元素。  网站品质 - 样式表 本章内容：最重要的 CSS 元素。  网站品质 - 可读性 本章内容：如何确保站点内容更易读。  网站品质 - ..
https://www.runoob.com/html/html-examples.html,HTML 实例 | 菜鸟教程,HTML 实例   HTML 基础  非常简单的HTML文档HTML 标题HTML 段落HTML 链接HTML 图片  实例解析   HTML 标题  HTML 标题在html源码中插入注释插入水平线  实例解析   HTML 段落  HTML 段落更多段落本例演示在 HTML 文档中折行的使用。 HTML 格式化的某些问题。  实例解析   HTML 文本格式化  文本格式化此例演示如何使用 pre 标签对空行和空格进行控制。此例演示..
https://www.runoob.com/css/css-examples.html,CSS 实例 | 菜鸟教程,CSS 实例 CSS背景 设置页面的背景颜色 设置不同元素的背景颜色 设置一个图像作为页面的背景 错误的背景图片 如何在水平方向重复背景图像 如何定位背景图像 一个固定的背景图片（这个图片不会随页面的其余部分滚动） 声明背景属性 高级的背景例子 背景属性的解释 CSS文本 设置不同元素的文本颜色 文本对齐 移除链接下划线 装饰文字 控制文本中的字母 缩进文本 指定了字符之间的空间 指定了行与行之间的空间 设置元素的文本方向 增加单词之间..
https://www.runoob.com/js/js-examples.html,JavaScript 实例 | 菜鸟教程,基础 JavaScript 实例  用JavaScript输出文本 用JavaScript改变HTML元素 一个外部JavaScript 实例解析  JavaScript 语句、注释和代码块  JavaScript 语句 JavaScript 代码块 JavaScript 单行注释 JavaScript 多行注释 使用单行注释来防止执行 使用多行注释来防止执行  实例解析  JavaScript 变量  声明一个变量，为它赋值，然后显示..
https://www.runoob.com/ajx/ajax-examples.html,AJAX 实例 | 菜鸟教程,AJAX 实例    AJAX 实例   一个简单的AJAX实例 创建一个简单的XMLHttpRequest，从一个TXT文件中返回数据。 用AJAX加载 XML 文件 创建一个简单的XMLHttpRequest，从一个XML文件中返回数据。 用AJAX进行一次 HEAD 请求 检索资源（文件）的头信息。 用AJAX进行一次指定的 HEAD 请求 检索资源（文件）的指定头信息。 用AJAX从ASP 文件返回数据 当用户在文本框内键入字符..
https://www.runoob.com/jquery/jquery-examples.html,jQuery 实例 | 菜鸟教程,jQuery 实例   你想增进 jQuery 技能吗？   jQuery 选择器 $(this).hide() 演示 jQuery 的 hide() 函数，隐藏当前的 HTML 元素。 $('p').hide() 演示 jQuery 的 hide() 函数，隐藏所有 &lt;p&gt; 元素。 $('.test').hide() 演示 jQuery 的 hide() 函数，隐藏所..
https://www.runoob.com/xml/xml-examples.html,XML 实例 | 菜鸟教程,XML 实例   这些例子演示了 XML 文件、XML 格式化和 XML 转换（XSLT）。 还演示了与 XML 一起使用的 JavaScript（AJAX）。  查看 XML 文件  查看一个简单的 XML 文件（note.xml）查看一个带有错误的相同的 XML 文件查看一个 XML 的 CD 目录查看一个 XML 的植物目录查看一个 XML 的食物菜单  实例解释  XML 和 CSS  查看一个 XML 的 CD 目录查看对应的..
https://www.runoob.com/java/java-examples.html,Java 实例 | 菜鸟教程,Java 实例 本章节我们将为大家介绍 Java 常用的实例，通过实例学习我们可以更快的掌握 Java 的应用。  Java 环境设置实例  Java 实例 – 如何编译一个Java 文件？ Java 实例 – Java 如何运行一个编译过的类文件?  Java 实例 - 如何执行指定class文件目录（classpath）？    Java 实例 – 如何查看当前 Java 运行的版本?    Java 字符串  Java 实例 – ..
https://www.runoob.com/charsets/html-charsets.html,HTML 字符集 | 菜鸟教程,HTML 字符集   要正确显示一个 HTML 页面，浏览器必须知道要使用的字符集（字符编码）。   HTML 字符集 在 HTML 中，正确的字符编码是什么？ HTML5 中默认的字符编码是 UTF-8。 这并非总是如此。早期网络的字符编码是 ASCII 码。 后来，从 HTML 2.0 到 HTML 4.01，ISO-8859-1 被认定为标准。 随着 XML 和 HTML5 的出现，UTF-8 也终于到来了，解决了大量的字符编码问..
https://www.runoob.com/tags/html-ascii.html,HTML ASCII 参考手册 | 菜鸟教程,HTML ASCII 参考手册   ASCII 字符集被用于因特网上不同计算机间传输信息。   ASCII 字符集 ASCII ，它的全称是“美国信息交换标准代码”。它设计于60年代早期，是计算机和诸如打印机、磁带驱动器之类的硬件设备的标准字符集。 ASCII 是 7 比特字符集，包含了 128 个不同的字符值。 ASCII 支持 0-9 的数字，A-Z大写和小写英文字母，以及一些特殊字符。 被广泛使用于现代计算机、HTML和因特网上的..
https://www.jyshare.com/front-end/6939/,JavaScript 混淆/加密 | 菜鸟工具,JS 混淆加密在线工具，让代码不容易被拷贝复制。JS 混淆加密在线工具通过一系列转换，例如对变量、函数、参数等进行重命名，将源代码转换为不可读的字符串，同时能保证代码正常运行。..
https://www.jyshare.com/front-end/6232/,PNG/JPEG 图片压缩 | 菜鸟工具,PNG 图片压缩工具用于减小图像大小，在线压缩 PNG 图片，压缩 PNG 时保持最佳文件质量和压缩程度。..
https://www.runoob.com/tags/html-colorpicker.html,HTML 取色器/拾色器 | 菜鸟教程,"#selectedcolor { 	border:1px solid #e3e3e3; 	width:80%; 	height:300px; 	margin:auto; } #divpreview { 	border:1px solid #e3e3e3; 	width:80px; 	height:20px; 	margin:auto; 	visibility:hidden; } .colorTable, #colorhexDIV, #c.."
https://www.jyshare.com/front-end/53,JSON 在线解析 | 菜鸟工具,JSON 在线解析是一款 JSON 格式化工具，你可以在线验证、编辑和格式化 JSON 数据，格式化后的 JSON 数据以树形结构展示，更易于阅读，此外还可以将 JSON 转换为 XML、YAML、CSV格式。..
https://www.jyshare.com/front-end/6680/,随机数生成器 | 菜鸟工具,在线随机数生成器，可以随机生成你设定区间范围内的随机数，也可以设置是否唯一，唯一生成的随机数不会重复，不唯一则可能生成重复的数字。..
http://www.runoob.com/pytorch/pytorch-attention.html,PyTorch 注意力机制 | 菜鸟教程,"$(function() {    $('.math').each(function() {         renderMathInElement(this, {             delimiters: [                 { left: '\\(', right: '\\)', display: false },                 { .."
http://www.runoob.com/pytorch/pytorch-distributed.html,PyTorch 分布式训练 | 菜鸟教程,PyTorch 分布式训练  当模型越来越大、数据越来越多时，单 GPU 已经无法满足训练需求。分布式训练通过多 GPU 甚至多台机器并行计算，可以显著缩短训练时间。本节详细介绍 PyTorch 中的分布式训练技术，包括 DataParallel、DistributedDataParallel 以及混合精度分布式训练。    1. 分布式训练基础  1.1 为什么需要分布式训练  深度学习模型的规模逐年增长，训练时间也随之增加。分布式训..
http://www.runoob.com/pytorch/pytorch-torchscript-onnx-export.html,PyTorch TorchScript/ONNX 导出 | 菜鸟教程,PyTorch TorchScript / ONNX 导出  模型训练完成后，需要将模型部署到生产环境。PyTorch 提供了多种模型导出方式，其中 TorchScript 和 ONNX 是最常用的两种格式。本节详细介绍这两种导出方式的原理、使用方法和最佳实践。  模型导出是将 PyTorch 模型转换为可以在不同平台、不同框架上运行的格式的过程。这对于模型部署、移动端推理、跨框架迁移等场景至关重要。    1. TorchScript..
http://www.runoob.com/pytorch/pytorch-amp.html,PyTorch 混合精度训练 (AMP) | 菜鸟教程,PyTorch 混合精度训练 (AMP)  混合精度训练是深度学习中最重要的性能优化技术之一。它通过同时使用 FP32（单精度）和 FP16（半精度）浮点数进行计算，可以在几乎不损失模型精度的前提下，显著提升训练速度并减少显存占用。本节详细介绍 PyTorch 中的自动混合精度（Automatic Mixed Precision，AMP）技术。    1. 混合精度训练基础  1.1 为什么需要混合精度  深度学习模型训练过程中涉及大量..
http://www.runoob.com/pytorch/pytorch-torchtext.html,PyTorch torchtext | 菜鸟教程,"$(function() {    $('.math').each(function() {         renderMathInElement(this, {             delimiters: [                 { left: '\\(', right: '\\)', display: false },                 { .."
http://www.runoob.com/pytorch/pytorch-evaluation-debugging.html,PyTorch 模型评估与调试 | 菜鸟教程,"$(function() {    $('.math').each(function() {         renderMathInElement(this, {             delimiters: [                 { left: '\\(', right: '\\)', display: false },                 { .."
http://www.runoob.com/pytorch/pytorch-autoencoder.html,PyTorch 自编码器 (Autoencoder) | 菜鸟教程,"$(function() {    $('.math').each(function() {         renderMathInElement(this, {             delimiters: [                 { left: '\\(', right: '\\)', display: false },                 { .."
https://www.runoob.com/disclaimer,免责声明 | 菜鸟教程,版权信息    菜鸟教程（www.runoob.com）刊载的所有内容，包括文字、图片、音频、视频、软件、程序、以及网页版式设计等均在网上搜集。 菜鸟教程提供的内容仅用于个人学习、研究或欣赏。我们不保证内容的正确性。通过使用本站内容随之而来的风险与本站无关 访问者可将本网站提供的内容或服务用于个人学习、研究或欣赏，以及其他非商业性或非盈利性用途，但同时应遵守著作权法及其他相关法律的规定，不得侵犯本网站及相关权利人的合法权利。 本网站内容..
https://www.runoob.com/aboutus,关于我们 | 菜鸟教程,"菜鸟教程提供了基础编程技术教程。 菜鸟教程的 Slogan 为：学的不仅是技术，更是梦想！ 我们相信：即便梦想再高远，也敌不过愚者般的坚持！ 我们坚持一件事情，并不是因为这样做了会有效果，而是坚信，这样做是对的。 本站域名为 runoob.com, runoob 为 Running Noob 的缩写，意为：奔跑的菜鸟。 本站包括了HTML、CSS、Javascript、PHP、C、Python等各种基础编程教程。 同时本站中也提供了大量.."
https://www.runoob.com/archives,文章归档页面 | 菜鸟教程,菜鸟教程-文章归档页面..
